"filename", "language", "Python", "JSON with Comments", "Markdown", "Properties", "Django HTML", "Django txt", "CSS", "compressionTargetFile", "JavaScript", "CSV", "comment", "blank", "total"
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\Views\AttendanceInformationClass.py", "Python", 343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 359
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\Views\CourseArrangement.py", "Python", 895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 14, 929
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\Views\CourseInformation.py", "Python", 1339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 14, 1389
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\Views\EquipmentInformation.py", "Python", 966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 13, 1003
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\Views\IDEvaluation.py", "Python", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 127
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\Views\Login.py", "Python", 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 170
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\Views\Logout.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\Views\PersonInformation.py", "Python", 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 280
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\Views\Picture.py", "Python", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 79
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\Views\Public.py", "Python", 540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24, 570
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\Views\QuitWarning.py", "Python", 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 228
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\Views\StudentAttendance.py", "Python", 310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 326
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\Views\StudentView.txt", "Django txt", 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 28, 222
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\Views\StudentsInformation.py", "Python", 701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 734
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\Views\TeachersInformation.py", "Python", 326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 343
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\Views\UserInformation.py", "Python", 642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 14, 676
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\Views\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\admin.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 28
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\apps.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\forms.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\tests.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\polls\urls.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 68
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\Apps\其他.txt", "Django txt", 0, 0, 0, 0, 0, 495, 0, 0, 0, 0, 0, 41, 536
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\README.md", "Markdown", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\WebEngineering\__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 7
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\WebEngineering\asgi.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 17
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\WebEngineering\celery.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 25
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\WebEngineering\settings.py", "Python", 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 44, 301
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\WebEngineering\settings_production.py", "Python", 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 44, 305
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\WebEngineering\urls.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 1, 47
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\WebEngineering\wsgi.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 17
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\apiifiles\开发记录.txt", "Django txt", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 11, 44
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\manage.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 24
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\nginx.conf", "Properties", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 76, 17, 148
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\css\bootstrap.min.css", "CSS", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 10, 0, 12
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\css\dashboard.css", "CSS", 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 6, 19, 105
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\css\index.css", "CSS", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 2, 50
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\css\main.css", "CSS", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 1, 14
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\css\signin.css", "CSS", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 4, 44
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\css\style.css", "CSS", 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 8, 28, 1059
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\drf-yasg\immutable.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 6, 0, 34
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\drf-yasg\insQ.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 4
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\drf-yasg\redoc-init.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 3, 11, 68
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\drf-yasg\redoc-old\redoc.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 8
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\drf-yasg\redoc\redoc-logo.png", "compressionTargetFile", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 35
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\drf-yasg\redoc\redoc.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 96, 0, 110
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\drf-yasg\style.css", "CSS", 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 14, 74
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\drf-yasg\swagger-ui-dist\absolute-path.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 6, 2, 15
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\drf-yasg\swagger-ui-dist\favicon-32x32.png", "compressionTargetFile", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\drf-yasg\swagger-ui-dist\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 9, 2, 18
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\drf-yasg\swagger-ui-dist\oauth2-redirect.html", "Django HTML", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 8, 75
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\drf-yasg\swagger-ui-dist\swagger-ui-bundle.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 3
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\drf-yasg\swagger-ui-dist\swagger-ui-es-bundle-core.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 3
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\drf-yasg\swagger-ui-dist\swagger-ui-es-bundle.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 3
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\drf-yasg\swagger-ui-dist\swagger-ui-standalone-preset.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 3
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\drf-yasg\swagger-ui-dist\swagger-ui.css", "CSS", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 4
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\drf-yasg\swagger-ui-init.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 295, 0, 50, 41, 386
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\drf-yasg\url-polyfill.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\img\1.jpg", "compressionTargetFile", 0, 0, 0, 0, 0, 0, 0, 336, 0, 0, 0, 3, 339
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\img\2.jpg", "compressionTargetFile", 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 1, 93
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\img\3.jpg", "compressionTargetFile", 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 1, 86
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\img\banner.jpg", "compressionTargetFile", 0, 0, 0, 0, 0, 0, 0, 2525, 0, 0, 0, 30, 2555
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\img\lock.png", "compressionTargetFile", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\img\mail.png", "compressionTargetFile", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\img\person.png", "compressionTargetFile", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 8
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\img\phone.png", "compressionTargetFile", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 8
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\js\bootstrap.bundle.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 7
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\js\echarts.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 40, 3, 46
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\js\exporting.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 10, 0, 44
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\js\feather.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 11, 0, 13
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\js\highcharts-zh_CN.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\js\highcharts.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 566, 0, 8, 0, 574
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\js\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 482, 0, 70, 24, 576
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\js\jquery-3.4.1.slim.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\js\js\bootstrap.bundle.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 7
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\js\js\echarts.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 40, 3, 46
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\js\js\exporting.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 10, 0, 44
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\js\js\feather.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 11, 0, 13
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\js\js\highcharts-zh_CN.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\js\js\highcharts.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 566, 0, 8, 0, 574
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\js\js\jquery-3.4.1.slim.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\js\js\login.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 9, 75
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\js\login.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 9, 75
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\static\头像.jpg", "compressionTargetFile", 0, 0, 0, 0, 0, 0, 0, 5665, 0, 0, 0, 86, 5751
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\templates\base.html", "Django HTML", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 20, 85
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\templates\base_auth.html", "Django HTML", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 13, 35
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\templates\error\usernotexist.html", "Django HTML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\templates\error\wrongattr.html", "Django HTML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\templates\error\wrongcaptcha.html", "Django HTML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\templates\error\wrongpassword.html", "Django HTML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\templates\partials\_sidebar.html", "Django HTML", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 2, 25
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\templates\studentweb\attendtime.html", "Django HTML", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 13, 43
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\templates\studentweb\cap.html", "Django HTML", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 30
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\templates\studentweb\changepsw.html", "Django HTML", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 10, 69
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\templates\studentweb\changepswsuccess.html", "Django HTML", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\templates\studentweb\chart.html", "Django HTML", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 7, 63
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\templates\studentweb\index.html", "Django HTML", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 8, 24
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\templates\studentweb\lessoninfo.html", "Django HTML", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 10, 35
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\templates\studentweb\login.html", "Django HTML", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 8, 58
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\templates\studentweb\statistics.html", "Django HTML", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 7, 24
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\test.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 21
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\update.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"c:\Users\shado\Desktop\Documents\ComputerProgramme\Code\Development\WebEngineering\workspace.code-workspace", "JSON with Comments", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"Total", "-", 50239, 13, 158, 55, 494, 2939, 1268, 8775, 2242, 110, 2713, 2718, 71724
